Day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Monday,73,80,11,34,131,162,54,60,43,100,136,72,141,129,86,107,81,19,0,0
Tuesday,88,78,41,68,125,152,58,52,42,72,145,74,112,102,42,65,40,10,0,0
Wednesday,51,71,11,73,85,115,56,44,47,89,82,76,96,161,43,67,42,8,0,0
Thursday,60,72,20,41,137,105,75,47,54,67,86,53,92,141,79,137,65,13,0,0
Friday,53,53,23,64,103,136,70,64,55,79,128,52,126,103,67,78,43,20,0,0
Saturday,94,70,29,84,156,107,78,35,36,98,120,66,216,177,83,72,85,16,0,0
Sunday,116,71,27,73,120,156,59,29,41,101,109,114,202,143,64,89,100,51,0,0
