Day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Monday,58,294,353,384,316,499,480,849,684,882,657,922,821,989,1146,1533,1670,2132,1561,1724
Tuesday,109,231,290,329,290,391,498,600,558,862,666,747,732,1117,1353,1689,1429,2216,1944,1647
Wednesday,75,233,363,324,207,589,765,1257,892,929,774,819,764,820,1307,1420,1872,1699,2071,1780
Thursday,108,269,317,277,295,390,438,526,557,660,802,916,853,924,1369,1784,1806,1916,1827,1572
Friday,131,299,375,357,240,380,394,885,575,821,779,856,1105,1266,1316,1366,1574,1625,1739,1711
Saturday,387,641,533,271,191,252,540,866,577,624,711,1005,982,804,976,1155,1142,1210,941,970
Sunday,225,479,381,322,282,274,489,767,570,626,838,864,704,643,900,995,1170,1218,1026,992
