Day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Monday,455,237,227,291,319,222,239,341,291,153,174,160,259,294,380,282,200,138,175,240
Tuesday,454,228,289,308,290,260,262,249,233,148,191,165,251,256,400,369,203,152,174,247
Wednesday,431,263,292,281,343,180,288,286,243,129,160,160,215,271,363,371,187,138,187,244
Thursday,407,216,275,263,307,205,321,331,262,148,181,108,172,225,359,354,196,130,156,260
Friday,298,279,253,249,261,259,386,243,200,177,187,97,196,206,363,293,198,139,136,233
Saturday,248,275,124,145,203,315,308,203,258,189,172,132,237,252,378,302,140,101,149,227
Sunday,270,210,133,144,198,381,378,356,303,197,182,182,318,348,477,282,177,169,136,228
