Day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Monday,697,599,505,438,680,682,671,497,413,559,494,345,130,191,209,199,0,0,0,0
Tuesday,645,735,597,437,668,709,657,492,428,525,502,293,177,202,194,188,0,0,0,0
Wednesday,497,654,486,417,637,829,681,397,465,522,548,366,171,128,213,207,0,0,0,0
Thursday,501,774,459,434,731,747,636,505,412,597,484,401,257,182,179,174,0,0,0,0
Friday,431,618,376,350,651,647,540,489,451,499,539,332,218,140,146,163,0,0,0,0
Saturday,220,400,315,309,707,662,521,488,441,637,457,418,224,229,255,256,0,0,0,0
Sunday,245,395,316,372,667,725,612,558,473,648,453,310,208,238,229,176,0,0,0,0
