Day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Monday,59,80,92,56,94,125,93,113,67,76,133,119,113,91,79,155,184,167,235,158
Tuesday,77,113,88,107,110,128,107,114,84,117,82,215,88,131,79,173,275,174,200,167
Wednesday,73,87,111,118,112,155,85,101,88,91,114,151,103,94,129,146,212,192,229,186
Thursday,85,99,79,109,120,135,86,105,74,69,99,130,128,124,67,105,185,209,183,163
Friday,83,82,56,101,75,131,100,105,90,78,106,91,105,68,82,147,114,154,229,153
Saturday,26,24,10,13,21,53,52,29,21,15,14,38,69,24,11,97,94,62,124,103
Sunday,5,23,23,13,11,23,28,30,34,17,25,28,31,29,28,77,103,63,103,90
