Day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Monday,49,29,48,105,69,62,52,82,154,113,29,47,34,42,56,46,0,0,0,0
Tuesday,70,33,74,115,85,77,55,127,172,113,31,44,51,29,75,30,0,0,0,0
Wednesday,57,51,71,122,103,89,40,128,227,138,42,50,41,48,55,54,0,0,0,0
Thursday,53,35,54,128,90,120,66,123,154,66,44,56,46,47,61,32,0,0,0,0
Friday,51,41,58,126,77,66,49,500,120,72,30,25,35,27,48,52,0,0,0,0
Saturday,19,6,18,45,35,21,45,58,32,78,24,15,19,4,47,30,0,0,0,0
Sunday,5,7,11,46,21,36,37,27,69,68,7,15,20,21,27,23,0,0,0,0
