Day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Monday,114,118,125,117,115,173,127,244,113,274,178,223,266,346,144,231,239,169,133,107
Tuesday,146,129,132,149,176,161,151,403,128,244,160,240,322,283,124,321,217,197,153,171
Wednesday,128,122,109,158,179,206,113,317,100,217,149,255,305,326,111,270,216,230,109,136
Thursday,136,140,97,151,138,264,109,303,132,254,219,216,273,315,141,259,249,178,110,154
Friday,137,120,78,140,195,243,95,270,124,221,147,233,254,244,134,287,242,164,89,144
Saturday,99,76,56,40,100,188,78,187,97,199,100,201,227,322,162,226,300,118,67,96
Sunday,101,76,61,42,93,176,110,238,88,210,128,140,257,267,243,246,272,101,91,134
