Day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Monday,97,84,81,163,141,141,53,111,159,90,86,109,130,157,172,173,126,113,84,27
Tuesday,138,78,68,92,101,109,57,70,122,102,84,161,200,202,178,136,123,153,71,36
Wednesday,149,95,92,85,113,102,86,72,191,80,77,142,118,168,197,159,140,127,63,37
Thursday,100,116,75,53,117,107,74,51,143,83,80,156,134,164,183,138,167,115,77,30
Friday,163,78,46,77,120,156,51,54,176,64,61,138,134,187,166,145,144,144,59,25
Saturday,37,3,3,3,18,8,7,3,11,7,19,48,29,82,32,30,35,27,33,16
Sunday,27,0,0,0,2,0,0,1,2,5,12,46,27,38,16,30,20,21,38,8
