Day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Monday,93,138,262,222,163,236,240,158,196,114,117,100,132,199,144,216,169,137,203,169
Tuesday,87,106,267,169,149,256,220,224,231,101,92,133,101,166,105,164,126,126,182,155
Wednesday,95,113,239,137,131,233,300,193,162,76,81,111,95,109,103,165,134,95,180,110
Thursday,67,108,273,165,112,246,229,185,169,122,104,103,71,122,106,145,123,101,118,88
Friday,85,126,260,159,127,155,235,194,155,70,75,89,91,103,163,133,96,83,78,101
Saturday,40,112,236,96,73,194,208,174,192,95,82,80,66,116,100,124,85,34,42,36
Sunday,76,138,231,191,131,235,273,192,249,125,91,89,78,95,152,141,164,46,70,57
