Day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Monday,141,180,229,220,301,378,265,159,365,253,265,177,124,135,207,325,337,267,244,278
Tuesday,211,192,284,235,324,473,259,190,461,360,265,205,134,142,224,354,372,261,306,389
Wednesday,180,212,287,252,334,462,335,164,431,332,259,206,116,148,164,394,349,291,270,348
Thursday,153,217,275,228,341,435,309,158,478,323,257,237,119,168,217,428,461,285,252,334
Friday,137,105,234,246,256,369,278,166,442,278,220,223,140,144,141,388,295,196,200,246
Saturday,7,12,19,16,30,8,8,2,9,13,2,4,2,0,5,35,20,13,5,11
Sunday,22,16,7,6,38,34,9,1,6,11,24,1,2,6,3,52,49,5,5,6
