Day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Monday,35,122,103,186,50,84,170,92,46,84,101,13,51,52,25,22,15,227,108,95
Tuesday,60,119,123,149,65,84,112,169,181,143,86,34,31,41,37,25,50,196,160,94
Wednesday,65,114,75,113,126,97,120,93,156,81,151,175,290,225,163,119,118,269,192,92
Thursday,29,76,65,112,65,86,108,65,51,27,101,133,197,189,145,95,105,260,94,107
Friday,28,79,49,72,71,90,115,59,97,62,123,86,202,133,92,47,65,193,132,75
Saturday,0,16,80,65,47,12,28,17,17,3,3,15,27,3,5,2,4,7,6,19
Sunday,0,5,109,82,42,26,20,31,13,2,0,10,26,4,14,1,3,42,2,13
