Day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Monday,177,153,109,138,136,388,104,136,81,87,39,136,71,60,134,101,0,0,0,0
Tuesday,150,119,124,129,154,381,150,110,67,85,55,109,70,75,121,99,0,0,0,0
Wednesday,197,197,177,132,136,423,138,114,56,65,55,100,83,74,107,74,0,0,0,0
Thursday,214,152,141,150,167,353,82,90,60,64,74,109,74,59,126,70,0,0,0,0
Friday,176,157,155,160,163,317,94,118,62,37,49,107,66,47,122,80,0,0,0,0
Saturday,26,23,17,16,62,219,85,56,45,23,46,125,52,52,73,45,0,0,0,0
Sunday,26,52,41,14,34,153,71,60,60,42,47,124,70,58,245,105,0,0,0,0
