Day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Monday,4,27,20,57,152,153,211,167,191,225,109,96,93,116,95,71,38,46,29,38
Tuesday,10,35,10,15,96,146,176,152,183,226,82,83,67,59,52,37,38,30,36,21
Wednesday,10,16,20,18,133,108,215,153,151,249,69,82,51,43,60,24,37,35,32,39
Thursday,3,24,21,31,93,112,229,147,178,219,76,71,53,45,52,34,31,40,31,36
Friday,14,24,9,26,80,138,162,163,183,264,76,57,37,42,40,43,55,50,39,47
Saturday,5,6,13,9,20,58,100,110,182,197,19,11,18,14,7,14,5,16,5,11
Sunday,5,6,10,9,25,38,104,143,167,194,36,18,21,15,15,12,13,12,4,15
