Day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Monday,0,0,0,0,23,29,48,58,54,58,68,62,75,60,97,615,0,0,0,0
Tuesday,0,0,0,0,25,43,42,46,54,54,70,74,63,70,121,612,0,0,0,0
Wednesday,0,0,0,0,24,31,49,52,50,51,67,64,60,67,87,609,0,0,0,0
Thursday,0,0,0,0,22,43,47,55,52,52,62,65,72,69,75,645,0,0,0,0
Friday,0,0,0,0,28,34,40,45,54,60,65,73,66,65,80,564,0,0,0,0
Saturday,0,0,0,0,24,33,41,51,50,42,56,63,55,72,77,469,0,0,0,0
Sunday,0,0,0,0,23,39,37,40,51,48,58,54,62,65,69,523,0,0,0,0
