Day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Monday,273,345,170,287,320,408,421,456,491,527,475,630,427,569,535,485,796,827,620,684
Tuesday,262,351,223,300,272,450,415,393,444,599,570,638,635,600,495,537,719,583,702,677
Wednesday,225,327,195,313,293,427,469,404,433,626,572,588,540,624,526,580,796,534,649,619
Thursday,272,329,158,326,311,385,479,369,487,585,457,617,481,527,581,619,667,670,699,768
Friday,320,306,224,325,314,381,433,468,483,516,469,551,474,540,502,427,710,578,619,810
Saturday,281,189,120,172,154,231,173,187,178,175,219,196,197,226,216,231,312,412,268,175
Sunday,222,165,132,144,120,171,152,148,160,148,142,142,144,171,196,256,198,291,190,254
