Day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Monday,0,0,0,0,0,0,0,0,0,0,0,187,216,245,256,291,270,215,95,149
Tuesday,0,0,0,0,0,0,0,0,0,0,0,240,227,326,290,236,340,244,151,156
Wednesday,0,0,0,0,0,0,0,0,0,0,4,270,268,300,282,306,298,229,123,143
Thursday,0,0,0,0,0,0,0,0,0,0,0,223,281,298,299,291,233,202,101,136
Friday,0,0,0,0,0,0,0,0,0,0,0,226,248,243,235,319,224,215,115,188
Saturday,0,0,0,0,0,0,0,0,0,0,0,32,40,19,41,13,39,74,31,35
Sunday,0,0,0,0,0,0,0,0,0,0,0,30,40,43,47,19,51,58,54,79
