Day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Monday,198,200,169,183,161,344,217,261,409,399,479,770,841,1120,1002,952,452,554,1082,478
Tuesday,173,163,130,178,190,401,261,327,457,544,678,850,953,1069,913,1024,435,550,1069,508
Wednesday,153,119,171,211,185,393,281,349,423,482,617,909,909,1005,1110,1000,372,610,1058,450
Thursday,180,175,139,195,144,378,273,311,440,417,506,847,994,940,1013,1013,424,580,1184,499
Friday,171,179,146,168,155,287,260,328,428,484,537,844,945,1066,926,999,338,576,1129,422
Saturday,46,15,43,26,41,56,44,66,92,62,79,57,127,139,164,122,78,119,233,54
Sunday,72,28,35,38,41,98,44,55,81,68,48,60,64,99,121,62,61,83,152,70
