Day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Monday,127,222,230,227,104,102,142,112,94,67,118,83,26,182,289,206,146,127,191,253
Tuesday,133,192,338,249,148,112,183,147,113,128,164,119,83,216,365,272,163,144,207,221
Wednesday,138,165,263,215,137,110,194,146,135,61,163,93,101,219,300,220,168,113,213,191
Thursday,142,165,276,267,171,191,190,189,104,104,174,125,141,247,313,267,154,110,192,219
Friday,105,188,207,252,113,122,142,118,88,84,206,117,104,189,251,243,139,81,155,154
Saturday,23,38,53,54,37,17,26,20,15,18,18,12,18,34,70,41,58,23,44,53
Sunday,48,52,89,88,18,32,12,25,11,16,19,5,22,129,95,78,70,30,45,51
