Day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Monday,73,81,18,68,129,119,76,57,44,106,135,82,149,132,79,100,83,18,0,0
Tuesday,82,73,37,50,119,166,73,59,44,64,150,78,104,101,45,68,45,11,0,0
Wednesday,53,78,13,54,91,140,41,46,48,101,85,79,107,150,44,67,41,8,0,0
Thursday,67,71,21,56,146,115,55,40,49,65,79,52,78,151,80,128,67,13,0,0
Friday,56,61,25,64,109,124,84,57,61,73,131,54,126,111,67,74,39,20,0,0
Saturday,109,60,21,77,128,117,57,28,31,94,118,69,220,178,72,78,86,15,0,0
Sunday,95,72,26,68,135,152,64,43,42,103,108,93,201,133,77,100,95,52,0,0
