Day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Monday,216,67,174,262,189,427,414,182,235,269,177,239,485,512,256,206,329,251,262,163
Tuesday,174,102,105,312,188,355,317,211,269,222,155,297,392,424,254,184,269,329,345,264
Wednesday,114,58,112,254,171,355,331,247,334,245,213,259,401,380,248,192,310,270,225,215
Thursday,105,65,158,335,177,328,345,259,222,238,203,201,352,384,264,221,303,429,303,258
Friday,136,153,216,238,229,331,343,207,255,196,206,180,370,364,250,163,253,269,207,209
Saturday,138,143,151,329,250,46,197,108,204,136,61,156,113,148,245,84,66,36,29,44
Sunday,250,178,267,365,304,119,76,95,164,218,29,66,178,164,198,122,81,37,45,65
