Day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Monday,96,88,81,163,142,144,58,108,152,86,80,110,133,154,180,160,120,113,80,24
Tuesday,142,74,68,93,99,109,57,71,127,105,91,158,200,203,176,147,127,149,75,33
Wednesday,148,96,92,81,113,99,82,74,195,77,76,142,118,170,201,154,133,128,60,42
Thursday,106,116,75,55,126,107,73,51,133,83,79,157,123,162,174,141,168,118,72,29
Friday,156,80,49,76,120,157,51,52,186,66,65,139,143,189,161,138,150,142,61,22
Saturday,43,0,0,2,7,7,7,5,8,8,15,47,32,67,33,35,37,27,36,19
Sunday,20,0,0,3,5,0,0,1,3,6,13,47,23,53,19,36,20,23,41,10
