Day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Monday,0,0,0,69,23,40,65,19,13,14,8,137,212,201,225,216,184,246,415,223
Tuesday,0,0,0,56,30,22,86,43,24,6,3,90,154,228,222,185,268,265,350,238
Wednesday,0,0,3,67,23,21,78,36,11,13,7,104,157,267,209,118,229,323,328,270
Thursday,0,0,9,49,15,18,109,18,19,8,11,81,203,241,249,204,255,219,344,211
Friday,0,0,4,39,20,24,119,40,18,10,14,211,340,248,227,178,152,250,314,162
Saturday,0,0,2,17,14,27,20,9,6,4,3,14,21,11,26,7,8,20,33,23
Sunday,0,0,4,14,15,39,20,8,8,0,1,8,21,8,22,9,13,42,39,23
