Day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Monday,62,83,95,59,100,130,96,117,68,78,135,122,112,86,81,152,193,165,232,148
Tuesday,79,111,85,105,105,131,109,116,87,116,80,208,84,133,80,183,272,173,195,172
Wednesday,69,86,112,121,117,151,80,93,84,92,117,154,106,119,118,136,218,185,237,192
Thursday,89,96,79,107,115,133,87,109,73,68,97,130,130,94,75,111,178,210,174,165
Friday,81,84,55,99,75,133,103,102,92,78,105,88,103,71,79,150,112,156,249,148
Saturday,22,24,9,12,20,49,48,33,20,14,14,38,67,14,16,94,96,68,111,97
Sunday,5,24,24,14,11,23,28,27,34,17,25,32,35,44,26,76,96,64,105,98
