Day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Monday,14,60,42,97,73,73,87,141,191,190,242,139,67,101,146,107,0,0,0,0
Tuesday,19,56,55,76,70,96,93,195,239,180,250,127,81,123,133,113,0,0,0,0
Wednesday,10,61,56,127,109,93,125,167,239,235,295,153,79,112,151,102,0,0,0,0
Thursday,18,54,62,121,100,110,152,131,212,177,283,150,82,99,133,131,0,0,0,0
Friday,19,40,51,135,80,106,147,162,219,217,265,169,88,134,143,176,0,0,0,0
Saturday,6,12,33,109,103,116,108,62,72,139,142,130,100,147,145,118,0,0,0,0
Sunday,22,36,25,135,103,62,84,36,60,158,133,133,64,138,153,116,0,0,0,0
