Day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Monday,0,0,0,0,0,0,0,0,54,91,106,112,85,107,300,319,424,372,404,438
Tuesday,0,0,0,0,0,0,0,0,70,96,174,120,125,139,511,487,443,431,469,486
Wednesday,0,0,0,0,0,0,0,0,119,136,186,161,155,180,515,438,546,457,576,426
Thursday,0,0,0,0,0,0,0,0,108,143,221,145,163,169,524,450,533,450,509,505
Friday,0,0,0,0,0,0,0,0,99,103,166,123,104,130,380,352,371,302,477,335
Saturday,0,0,0,0,0,0,0,0,29,36,59,34,24,42,62,45,44,28,22,33
Sunday,0,0,0,0,0,0,0,0,10,9,36,19,15,20,36,60,23,26,25,14
