Day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Monday,79,67,60,202,213,170,71,150,153,146,215,133,255,268,177,100,113,49,76,41
Tuesday,104,147,92,231,282,92,63,136,181,119,237,186,268,304,179,109,84,52,104,43
Wednesday,113,98,136,192,227,176,155,194,166,187,291,199,237,273,130,132,68,54,83,37
Thursday,157,154,114,205,221,132,108,170,177,145,323,169,265,213,158,134,81,70,73,50
Friday,59,160,84,141,146,97,89,197,219,162,267,165,264,287,167,136,75,74,69,30
Saturday,143,92,51,64,81,55,119,223,260,218,160,147,106,103,84,80,62,47,32,25
Sunday,143,37,83,72,114,45,104,199,199,186,134,89,101,91,81,84,83,37,30,24
