Day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Monday,42,39,35,45,46,28,58,35,28,6,17,1,2,6,2,133,156,103,114,77
Tuesday,45,39,37,57,68,49,58,45,36,11,3,8,6,4,4,188,158,90,105,90
Wednesday,48,40,40,64,84,33,69,27,33,12,10,5,21,3,7,164,200,97,124,91
Thursday,42,40,42,56,60,28,73,16,20,8,9,5,12,9,4,160,174,96,109,101
Friday,40,36,36,69,62,36,73,34,28,14,14,3,11,5,4,143,115,84,131,71
Saturday,9,4,1,29,11,31,32,2,10,4,1,0,1,0,4,42,40,45,39,28
Sunday,9,6,5,8,11,15,44,5,9,2,1,0,1,0,0,42,41,44,30,29
