Day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Monday,0,0,0,0,0,0,0,6,152,252,348,147,208,168,208,121,147,132,162,97
Tuesday,0,0,0,0,0,0,0,3,174,256,350,169,327,282,207,155,126,190,153,77
Wednesday,0,0,0,0,0,0,0,2,170,220,298,201,285,221,241,116,146,139,148,92
Thursday,0,0,0,0,0,1,1,5,184,196,297,184,218,213,290,119,181,188,134,142
Friday,0,0,0,0,0,0,0,4,226,220,226,169,339,199,253,140,114,164,213,73
Saturday,0,0,0,0,0,0,0,0,49,61,35,67,59,23,31,34,40,43,4,16
Sunday,0,0,0,0,0,0,0,0,39,66,99,50,40,50,31,11,35,17,15,8
