Day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Monday,0,0,0,0,0,0,0,0,0,127,930,887,693,935,1642,1350,1751,1595,1426,1777
Tuesday,0,0,0,0,0,0,0,0,0,138,929,877,709,1074,1962,1613,1864,1772,1843,2071
Wednesday,0,0,0,0,0,0,0,0,0,101,977,865,618,1230,1989,1522,1872,1636,1722,1966
Thursday,0,0,0,0,0,0,0,0,0,112,1016,871,692,1228,1905,1576,1796,1543,1680,2016
Friday,0,0,0,0,0,0,0,0,0,103,863,769,700,1123,1797,1492,1919,1524,1600,1944
Saturday,0,0,0,0,0,0,0,0,0,79,472,516,476,402,599,589,562,421,401,572
Sunday,0,0,0,0,0,0,0,0,0,102,506,498,379,342,688,447,490,401,393,558
