Day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Monday,199,242,347,248,259,257,250,271,210,561,423,338,219,205,189,113,202,106,71,123
Tuesday,268,331,376,340,332,311,235,334,186,489,447,331,310,174,242,110,194,111,100,94
Wednesday,264,307,338,363,328,323,319,328,233,673,445,536,270,221,220,153,169,88,75,83
Thursday,264,345,336,287,314,388,314,264,223,427,326,360,309,235,245,142,209,104,118,78
Friday,233,309,354,279,231,327,239,267,222,462,287,324,218,140,246,110,230,63,85,70
Saturday,119,132,97,105,63,80,56,79,81,258,164,145,64,69,74,63,213,57,92,59
Sunday,121,130,84,113,61,73,42,96,77,193,188,244,118,88,101,44,176,71,83,96
