Hour,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
00:00,0,0,0,0,0,0,0,0,0,0,0.0,1.6207455429497568,1.10062893081761,0.7246376811594203,1.7167381974248928,1.4705882352941175,2.16076058772688,1.860920666013712,3.1733746130030958,2.355250245338567
01:00,0,0,0,0,0,0,0,0,0,0,0.0,0.8103727714748784,0.0,5.797101449275362,0.8583690987124464,0.5656108597285068,0.864304235090752,0.9794319294809012,2.244582043343653,0.49067713444553485
02:00,0,0,0,0,0,0,0,0,0,0,0.0,0.1620745542949757,0.15723270440251574,2.536231884057971,0.8583690987124464,0.22624434389140274,0.6914433880726015,0.3917727717923604,1.0061919504643964,0.6869479882237487
03:00,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3144654088050315,0.7246376811594203,0.2145922746781116,0.22624434389140274,0.0,0.4897159647404506,0.696594427244582,0.0
04:00,0,0,0,0,0,0,0,0,0,0,0.0,0.48622366288492713,0.15723270440251574,0.5434782608695652,0.0,0.22624434389140274,0.08643042350907519,0.0979431929480901,0.696594427244582,0.09813542688910697
05:00,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.15723270440251574,0.0,0.0,0.22624434389140274,0.17286084701815038,0.2938295788442703,1.1609907120743035,0.0
06:00,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.22624434389140274,0.25929127052722556,0.4897159647404506,1.1609907120743035,0.2944062806673209
07:00,0,0,0,0,0,0,0,0,0,0,0.0,0.48622366288492713,0.9433962264150944,2.355072463768116,1.0729613733905579,0.7918552036199095,0.432152117545376,0.9794319294809012,1.0061919504643964,0.5888125613346418
08:00,0,0,0,0,0,0,0,0,0,0,0.0,0.1620745542949757,2.044025157232704,3.6231884057971016,1.7167381974248928,1.583710407239819,1.382886776145203,1.3712047012732616,2.089783281733746,2.4533856722276743
09:00,0,0,0,0,0,0,0,0,0,0,0.0,2.4311183144246353,1.8867924528301887,3.6231884057971016,3.2188841201716736,2.1493212669683257,3.6300777873811585,4.015670910871695,2.786377708978328,5.49558390578999
10:00,0,0,0,0,0,0,0,0,0,0,0.0,7.455429497568882,5.660377358490567,5.072463768115942,6.223175965665236,6.561085972850679,7.17372515125324,8.12928501469148,5.185758513931889,6.280667320902846
11:00,0,0,0,0,0,0,0,0,0,0,0.0,6.645056726094004,6.918238993710692,6.521739130434782,8.369098712446352,9.728506787330318,5.790838375108038,7.541625857002939,6.5015479876160995,5.49558390578999
12:00,0,0,0,0,0,0,0,0,0,0,0.0,8.26580226904376,8.80503144654088,6.340579710144928,6.008583690987124,5.769230769230769,6.395851339671564,11.557296767874632,7.043343653250774,6.47693817468106
13:00,0,0,0,0,0,0,0,0,0,0,0.0,11.507293354943274,10.849056603773585,6.521739130434782,7.725321888412018,6.4479638009049784,8.729472774416594,5.680705190989226,8.436532507739939,7.948969578017665
14:00,0,0,0,0,0,0,0,0,0,0,0.0,8.427876823338735,9.748427672955975,5.978260869565218,5.579399141630901,7.8054298642533935,12.445980985306827,7.149853085210578,6.578947368421052,6.280667320902846
15:00,0,0,0,0,0,0,0,0,0,0,0.0,10.21069692058347,9.119496855345911,6.340579710144928,6.223175965665236,6.334841628959276,10.112359550561797,5.778648383937316,6.114551083591331,5.49558390578999
16:00,0,0,0,0,0,0,0,0,0,0,0.0,9.238249594813615,9.90566037735849,8.333333333333332,8.369098712446352,6.561085972850679,10.8038029386344,8.03134182174339,7.043343653250774,6.084396467124632
17:00,0,0,0,0,0,0,0,0,0,0,100.0,6.807131280388978,11.477987421383649,6.521739130434782,7.296137339055794,6.900452488687783,6.741573033707865,6.366307541625857,5.340557275541795,6.869479882237488
18:00,0,0,0,0,0,0,0,0,0,0,0.0,6.9692058346839545,4.088050314465408,3.4420289855072466,10.944206008583691,4.524886877828054,4.062229904926534,5.778648383937316,5.88235294117647,4.906771344455349
19:00,0,0,0,0,0,0,0,0,0,0,0.0,1.2965964343598055,2.20125786163522,4.528985507246377,3.004291845493562,6.221719457013575,2.16076058772688,2.9382957884427032,3.0959752321981426,2.4533856722276743
20:00,0,0,0,0,0,0,0,0,0,0,0.0,5.186385737439222,3.930817610062893,6.159420289855073,3.862660944206009,6.900452488687783,4.32152117545376,2.546523016650343,5.030959752321981,6.280667320902846
21:00,0,0,0,0,0,0,0,0,0,0,0.0,6.158833063209076,4.8742138364779874,5.615942028985507,7.081545064377683,8.031674208144796,4.32152117545376,6.366307541625857,6.3467492260061915,8.4396467124632
22:00,0,0,0,0,0,0,0,0,0,0,0.0,3.889789303079417,3.7735849056603774,3.6231884057971016,4.291845493562231,7.239819004524888,4.235090751944685,7.443682664054848,7.275541795665634,9.813542688910697
23:00,0,0,0,0,0,0,0,0,0,0,0.0,1.7828200972447326,1.8867924528301887,5.072463768115942,5.36480686695279,3.2805429864253397,3.025064822817632,3.721841332027424,4.102167182662539,4.710500490677134
