Day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Monday,0,0,0,0,0,0,0,34,78,98,77,52,76,63,75,74,78,42,50,65
Tuesday,0,0,0,0,0,0,0,14,93,106,77,67,89,65,109,95,72,75,59,65
Wednesday,0,0,0,0,0,0,0,15,117,129,103,78,53,89,103,81,89,71,68,84
Thursday,0,0,0,0,0,0,0,38,92,99,104,84,76,107,86,77,69,71,59,72
Friday,0,0,0,0,0,0,0,25,82,75,62,90,74,85,92,94,49,69,69,79
Saturday,0,0,0,0,0,0,0,0,6,6,20,16,21,27,30,21,21,42,36,48
Sunday,0,0,0,0,0,0,0,4,17,9,15,11,56,21,19,27,15,25,21,36
