Hour,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
00:00,0,0,0,0,0,0,0,0,0,4.593175853018373,3.073950465483928,3.2853451458102625,3.669724770642202,3.260109136700714,1.4575121459345495,2.2921728108165205,2.0413527247240233,2.1215830273357814,1.3972262471537984,1.7323931400713852
01:00,0,0,0,0,0,0,0,0,0,4.0682414698162725,2.705076409625856,3.10077519379845,3.1396534148827726,2.714425633132783,0.9625080209001743,2.2287947607478613,1.8661293148764677,1.4891880864953082,0.9625336369281722,1.0620701662749195
02:00,0,0,0,0,0,0,0,0,0,3.4120734908136483,2.4591603723871422,2.565522332964193,2.2629969418960245,2.3226528613404227,0.7425061875515628,1.2464349846836378,1.2178026984405117,0.7751937984496124,0.5899399710204927,0.8966657961173501
03:00,0,0,0,0,0,0,0,0,0,1.7060367454068242,1.3876690672756016,1.6611295681063125,1.7737003058103975,1.5950748565831816,0.5775048125401046,0.9295447343403401,0.6395654459435781,0.6017951856385149,0.4243427861726351,0.8879603029511622
04:00,0,0,0,0,0,0,0,0,0,2.2309711286089238,0.9836641489548569,0.9966777408637874,1.2640163098878694,1.0913670071358612,0.339169493079109,0.6971585507552551,0.5081478885579113,0.5609955120359037,0.3208445456427241,0.5571515626360234
05:00,0,0,0,0,0,0,0,0,0,2.493438320209974,0.7904444054101529,0.9782207456626061,1.2640163098878694,1.049391353015251,0.339169493079109,0.6232174923418189,0.41177501314175574,0.6731946144430845,0.2587456013247775,0.574562548968399
06:00,0,0,0,0,0,0,0,0,0,0.6561679790026247,0.6147900930967856,0.9966777408637874,1.2232415902140672,0.8395130824122009,0.5775048125401046,0.8661666842716806,0.6658489574207114,0.6017951856385149,0.46574208238459947,0.33080874031513885
07:00,0,0,0,0,0,0,0,0,0,1.968503937007874,1.036360442648867,0.9043927648578811,1.1824668705402652,1.0773751224289911,1.4483454028783573,1.140804901235872,1.0688628000700893,0.8567931456548347,0.8797350445042434,0.8966657961173501
08:00,0,0,0,0,0,0,0,0,0,1.4435695538057742,1.422799929738275,1.1074197120708749,1.1009174311926606,1.0773751224289911,3.3550279585663216,2.4400549276433927,1.8398458033993341,2.182782537739698,2.204512523287104,2.246017236876469
09:00,0,0,0,0,0,0,0,0,0,2.6246719160104988,2.705076409625856,2.233296419342931,2.73190621814475,2.3926122848747724,3.7400311669263915,3.337910636949403,2.733485193621868,3.631170950632395,4.129579797143449,3.9958213632802297
10:00,0,0,0,0,0,0,0,0,0,3.2808398950131235,3.899525733356754,3.1561461794019934,4.648318042813456,5.023086609766335,6.150884590704923,5.8307806063166785,6.00140178727878,5.3549571603427175,6.841233699027116,6.006790284669627
11:00,0,0,0,0,0,0,0,0,0,3.0183727034120733,5.023713332162305,5.075673680324843,6.340468909276249,5.890583461592276,8.002566688055735,7.341290799619732,7.403189066059225,8.006935944512444,7.886565928379217,8.505266823365544
12:00,0,0,0,0,0,0,0,0,0,3.805774278215223,6.095204637273845,6.847545219638243,7.217125382262997,8.157268784105218,8.80007333394445,7.605366008239146,8.217977921850359,7.802937576499389,8.983647277996273,8.200574562548969
13:00,0,0,0,0,0,0,0,0,0,5.2493438320209975,6.516774986825927,5.241786637135474,5.259938837920489,5.079054148593816,5.692547437895316,6.115981831625647,6.343087436481514,6.935944512443901,7.400124197888635,7.286497780099242
14:00,0,0,0,0,0,0,0,0,0,5.118110236220472,8.132794660108905,6.847545219638243,7.298674821610601,7.555617741709808,8.103400861673848,8.281398542304848,7.429472577536359,7.456140350877193,8.114262057545021,8.339862453207974
15:00,0,0,0,0,0,0,0,0,0,8.267716535433072,8.747584753205691,8.176448874123293,7.584097859327217,9.43053029243039,8.9742414520121,8.682792859406359,9.444541790783248,10.17951856385149,8.880149037466364,9.95037868895273
16:00,0,0,0,0,0,0,0,0,0,6.036745406824147,8.32601440365361,7.235142118863049,7.99184505606524,9.892262487757101,9.331744431203594,9.105313193197423,9.83879446294025,9.006527947776418,9.304491823638998,8.897014015843997
17:00,0,0,0,0,0,0,0,0,0,8.398950131233596,6.65729843667662,6.9398301956441495,6.625891946992865,7.751504127605989,8.048400403336695,7.5948029998943705,8.428246013667426,8.659730722154222,8.062512937280067,7.8262383564028895
18:00,0,0,0,0,0,0,0,0,0,5.774278215223097,6.060073774811172,6.9398301956441495,6.055045871559633,5.470826920386176,6.5267210560088,5.619520439421147,6.623444892237602,5.87515299877601,5.619954460774166,5.658570558022112
19:00,0,0,0,0,0,0,0,0,0,5.380577427821522,5.568241700333743,5.980066445182724,4.4036697247706424,4.155589757940394,5.252543771198093,5.302630189077849,4.187839495356579,3.9065687474500206,4.036431380666529,3.9348829111169144
20:00,0,0,0,0,0,0,0,0,0,4.724409448818897,5.568241700333743,5.149501661129568,4.17940876656473,4.015670910871695,3.7675313960949675,3.9928171543255524,3.7147362887681794,3.488372093023256,3.777685779341751,3.473491773308958
21:00,0,0,0,0,0,0,0,0,0,5.380577427821522,4.233268926752152,5.500184569952012,4.464831804281346,3.819784524975514,2.603355027958566,2.672441111228478,3.600841072367268,3.416972664218686,3.539639826122956,3.238443457821886
22:00,0,0,0,0,0,0,0,0,0,5.511811023622047,4.285965220446162,4.8911037283130305,4.281345565749235,3.442003637890024,2.9700247502062513,3.105524453364318,3.1102155247941123,3.610771113831089,3.3636928172221072,3.0556281013319406
