Hour,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
00:00,0.0,0.0,0.0,0.8298755186721992,0.12484394506866417,0.0,0.0,0.28763183125599234,0.228310502283105,0.5141388174807198,1.1131725417439702,1.5184381778741864,0.7194244604316548,0.0,2.6490066225165565,1.3513513513513513,3.5629453681710213,0.6944444444444444,0.5813953488372093,1.3972055888223553
01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19175455417066153,0.0,0.0,0.0,0.6507592190889371,0.10277492291880781,0.6887052341597797,2.3178807947019866,1.891891891891892,0.4750593824228029,0.0,3.488372093023256,1.3972055888223553
02:00,0.0,0.0,0.36496350364963503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7421150278293136,0.21691973969631237,0.10277492291880781,0.13774104683195593,2.3178807947019866,0.2702702702702703,0.23752969121140144,0.0,0.5813953488372093,1.1976047904191618
03:00,9.15032679738562,1.8604651162790697,0.7299270072992701,0.4149377593360996,0.24968789013732834,0.0,0.3053435114503817,0.6711409395973155,0.228310502283105,0.7712082262210797,0.1855287569573284,0.43383947939262474,0.0,0.5509641873278237,0.9933774834437087,0.2702702702702703,0.23752969121140144,0.0,0.0,0.998003992015968
04:00,18.30065359477124,1.8604651162790697,3.2846715328467155,0.4149377593360996,0.7490636704119851,0.6552006552006553,1.984732824427481,0.9587727708533078,0.228310502283105,1.5424164524421593,0.5565862708719851,0.0,0.0,0.13774104683195593,0.0,0.0,0.0,0.0,0.0,1.3972055888223553
05:00,10.457516339869281,3.7209302325581395,1.4598540145985401,1.8672199170124482,2.746566791510612,1.8018018018018018,3.6641221374045805,2.109300095877277,1.82648401826484,1.7994858611825193,1.4842300556586272,0.6507592190889371,0.0,0.13774104683195593,0.9933774834437087,0.0,0.0,0.0,0.0,0.5988023952095809
06:00,4.57516339869281,12.093023255813954,4.37956204379562,2.904564315352697,4.119850187265917,2.211302211302211,3.969465648854962,3.8350910834132312,2.054794520547945,2.827763496143959,1.2987012987012987,0.8676789587852495,1.5416238437821173,1.9283746556473829,0.0,0.0,0.0,0.4629629629629629,0.0,1.5968063872255487
07:00,5.228758169934641,5.5813953488372094,2.5547445255474455,4.149377593360995,3.245942571785269,2.7027027027027026,3.969465648854962,2.4928092042186005,2.73972602739726,1.7994858611825193,2.0408163265306123,1.0845986984815619,2.2610483042137717,0.9641873278236914,1.9867549668874174,1.3513513513513513,1.4251781472684086,0.9259259259259258,0.5813953488372093,2.9940119760479043
08:00,4.57516339869281,3.7209302325581395,3.2846715328467155,5.186721991701245,3.7453183520599254,3.0303030303030303,3.5114503816793894,2.972195589645254,3.65296803652968,3.0848329048843186,3.525046382189239,1.0845986984815619,1.7471736896197325,1.6528925619834711,1.6556291390728477,0.5405405405405406,4.513064133016627,2.7777777777777777,1.1627906976744187,2.9940119760479043
09:00,2.6143790849673203,3.7209302325581395,2.18978102189781,5.601659751037345,2.9962546816479403,4.832104832104831,3.969465648854962,4.026845637583892,7.30593607305936,4.370179948586118,5.380333951762523,1.9522776572668112,3.6998972250770814,3.3057851239669422,0.9933774834437087,0.5405405405405406,3.0878859857482186,2.7777777777777777,0.5813953488372093,4.191616766467066
10:00,0.0,5.5813953488372094,4.37956204379562,4.564315352697095,3.495630461922597,4.013104013104013,4.885496183206107,3.7392138063279003,7.077625570776255,3.8560411311053984,5.75139146567718,1.9522776572668112,3.0832476875642345,3.0303030303030303,3.642384105960265,0.5405405405405406,2.375296912114014,4.62962962962963,2.9069767441860463,4.790419161676647
11:00,3.2679738562091507,4.651162790697675,3.2846715328467155,4.356846473029045,2.746566791510612,3.194103194103194,7.022900763358779,5.273250239693192,6.164383561643835,3.8560411311053984,4.081632653061225,3.9045553145336225,5.241521068859199,4.683195592286501,3.3112582781456954,1.6216216216216217,4.275534441805226,3.2407407407407405,3.488372093023256,4.590818363273453
12:00,1.9607843137254901,3.7209302325581395,2.18978102189781,6.224066390041494,5.742821473158552,3.112203112203112,3.3587786259541987,5.177372962607862,4.5662100456621,2.313624678663239,2.2263450834879404,4.989154013015185,5.755395683453238,6.6115702479338845,3.9735099337748347,2.1621621621621623,3.5629453681710213,4.861111111111112,6.976744186046512,6.786427145708583
13:00,3.9215686274509802,3.7209302325581395,3.2846715328467155,5.601659751037345,3.245942571785269,4.832104832104831,4.2748091603053435,4.6021093000958775,1.82648401826484,1.5424164524421593,4.267161410018553,4.55531453362256,6.166495375128469,4.545454545454546,4.304635761589404,3.2432432432432434,3.5629453681710213,5.324074074074074,6.395348837209303,2.5948103792415167
14:00,0.6535947712418301,1.3953488372093024,5.109489051094891,4.149377593360995,3.495630461922597,3.7674037674037675,4.2748091603053435,5.177372962607862,1.82648401826484,1.2853470437017995,5.936920222634509,3.68763557483731,5.549845837615622,4.820936639118457,3.642384105960265,3.2432432432432434,3.5629453681710213,6.018518518518518,4.069767441860465,3.1936127744510974
15:00,3.9215686274509802,2.7906976744186047,7.664233576642336,6.846473029045644,1.9975031210986267,3.276003276003276,3.816793893129771,4.1227229146692235,3.1963470319634704,2.570694087403599,2.9684601113172544,4.55531453362256,5.858170606372045,4.683195592286501,5.960264900662252,3.2432432432432434,1.187648456057007,3.935185185185185,4.069767441860465,4.790419161676647
