Day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Monday,0,0,0,0,0,0,0,89,159,90,86,109,130,157,172,173,125,113,84,27
Tuesday,0,0,0,0,0,0,0,58,122,102,84,161,200,202,178,136,123,153,71,36
Wednesday,0,0,0,0,0,0,0,61,191,80,77,142,118,168,197,159,140,127,63,37
Thursday,0,0,0,0,0,0,0,35,143,83,80,156,134,164,183,138,167,115,77,30
Friday,0,0,0,0,0,0,0,42,176,64,60,138,134,187,166,145,144,144,59,25
Saturday,0,0,0,0,0,0,0,3,11,7,19,48,29,82,32,30,35,27,33,16
Sunday,0,0,0,0,0,0,0,1,2,5,12,46,27,38,16,30,20,21,38,8
