Hour,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
00:00,0,0,0,0,0,1.0514018691588785,0.6979062811565304,1.2567324955116697,3.2771535580524342,3.1685678073510775,2.18522372528616,2.181818181818182,2.3688663282571913,1.293103448275862,2.446183953033268,1.0924981791697013,1.0298661174047374,1.1839708561020037,0.42462845010615713,0.6185567010309279
01:00,0,0,0,0,0,1.5186915887850467,0.9471585244267198,2.154398563734291,3.2771535580524342,2.5348542458808616,1.9771071800208115,2.4242424242424243,1.6920473773265652,2.7298850574712645,1.1741682974559686,0.9468317552804079,0.30895983522142123,0.36429872495446264,0.0,1.6494845360824744
02:00,0,0,0,0,0,0.23364485981308408,0.6480558325024925,1.0771992818671454,2.6217228464419478,1.9011406844106464,1.5608740894901143,1.090909090909091,0.5076142131979695,2.0114942528735633,0.8806262230919765,1.0924981791697013,0.10298661174047373,0.0,0.10615711252653928,0.2061855670103093
03:00,0,0,0,0,0,0.5841121495327103,0.5483549351944167,0.8976660682226212,1.3108614232209739,1.394169835234474,0.8324661810613945,0.8484848484848486,0.676818950930626,1.8678160919540232,0.8806262230919765,0.8011653313911145,0.10298661174047373,0.09107468123861566,0.0,0.0
04:00,0,0,0,0,0,0.46728971962616817,0.19940179461615154,0.3590664272890485,0.8426966292134831,0.8871989860583016,0.9365244536940687,0.24242424242424243,0.0,0.14367816091954022,0.0,0.29133284777858703,0.10298661174047373,0.45537340619307837,0.0,0.2061855670103093
05:00,0,0,0,0,0,0.35046728971962615,0.3988035892323031,0.718132854578097,0.6554307116104869,0.38022813688212925,0.5202913631633715,0.24242424242424243,0.676818950930626,0.0,0.19569471624266144,0.3641660597232338,0.5149330587023687,1.366120218579235,0.6369426751592357,0.2061855670103093
06:00,0,0,0,0,0,0.0,0.24925224327018944,0.718132854578097,2.153558052434457,4.055766793409378,4.578563995837669,3.272727272727273,1.5228426395939088,0.14367816091954022,0.19569471624266144,0.5098324836125273,1.6477857878475797,1.8214936247723135,1.3800424628450108,1.0309278350515463
07:00,0,0,0,0,0,1.0514018691588785,0.3988035892323031,0.5385996409335727,4.119850187265917,4.055766793409378,7.492195629552549,3.151515151515152,3.0456852791878175,0.7183908045977011,0.5870841487279843,1.602330662782229,2.780638516992791,4.553734061930783,3.6093418259023355,3.917525773195876
08:00,0,0,0,0,0,1.8691588785046727,1.5952143569292123,3.4111310592459607,3.464419475655431,2.1546261089987326,2.8095733610822062,2.7878787878787876,1.8612521150592216,1.8678160919540232,2.2504892367906066,1.8936635105608157,5.76725025746653,7.285974499089254,5.520169851380043,5.154639175257731
09:00,0,0,0,0,0,3.8551401869158877,6.13160518444666,7.5403949730700175,3.932584269662921,2.027883396704689,2.6014568158168574,3.151515151515152,3.7225042301184432,4.310344827586207,4.892367906066536,3.7873270211216314,7.003089598352215,7.012750455373407,5.83864118895966,7.010309278350515
