Day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Monday,28,69,32,78,62,115,263,173,195,199,339,336,265,175,191,103,53,127,57,95
Tuesday,74,70,64,58,89,110,245,154,157,228,323,331,342,233,203,117,75,144,81,100
Wednesday,60,67,48,74,113,132,235,187,236,211,300,324,262,299,156,110,97,144,79,112
Thursday,26,68,72,73,102,124,200,191,190,162,287,361,288,293,205,139,67,103,64,122
Friday,70,46,69,70,106,105,151,224,205,187,326,314,287,308,249,104,97,175,37,94
Saturday,14,3,18,4,13,48,10,47,34,50,87,58,71,86,82,24,45,69,12,43
Sunday,7,6,9,5,13,45,9,41,35,59,90,33,57,56,39,13,25,76,6,35
