Hour,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
00:00,6.347305389221557,5.3742802303262955,2.5936599423631126,3.470715835140998,3.4178610804851157,1.834862385321101,2.8315946348733236,0.0,0.5291005291005291,0.13210039630118892,1.2364760432766615,0.3824091778202677,0.35211267605633806,3.0303030303030303,3.277777777777778,2.491349480968858,3.44574780058651,3.296703296703297,4.988662131519274,4.15335463258786
01:00,4.6706586826347305,3.8387715930902107,4.034582132564841,1.3015184381778742,0.9922822491730982,1.3761467889908259,0.29806259314456035,0.0,0.26455026455026454,0.6605019815059445,0.9273570324574961,0.7648183556405354,0.0,1.7618040873854828,1.2222222222222223,0.8996539792387545,1.8328445747800588,1.6483516483516485,2.494331065759637,2.8753993610223643
02:00,4.790419161676647,4.222648752399232,6.628242074927954,0.6507592190889371,0.9922822491730982,0.22935779816513763,0.29806259314456035,0.0,0.13227513227513227,0.13210039630118892,0.46367851622874806,0.0,0.17605633802816903,0.6342494714587738,0.6111111111111112,0.6228373702422145,0.36656891495601174,0.21978021978021978,0.9070294784580499,0.6389776357827476
03:00,3.7125748502994016,4.990403071017274,5.3314121037463975,0.43383947939262474,0.2205071664829107,0.0,0.0,0.0,0.5291005291005291,0.13210039630118892,0.3091190108191654,0.19120458891013384,0.0,0.14094432699083861,0.33333333333333337,0.6228373702422145,0.07331378299120235,0.0,0.22675736961451248,0.0
04:00,5.149700598802395,2.8790786948176583,5.763688760806916,0.43383947939262474,0.7717750826901874,0.0,0.0,0.0,0.13227513227513227,1.0568031704095113,0.0,0.0,0.0,0.28188865398167723,0.05555555555555555,0.8304498269896194,0.1466275659824047,0.10989010989010989,1.3605442176870748,0.0
05:00,4.550898203592815,3.8387715930902107,4.178674351585014,1.3015184381778742,0.0,0.34403669724770647,0.0,0.0,0.3968253968253968,1.321003963011889,0.3091190108191654,0.5736137667304015,0.35211267605633806,0.07047216349541931,0.0,0.5536332179930795,0.07331378299120235,0.10989010989010989,0.0,0.0
06:00,4.550898203592815,4.606525911708253,3.025936599423631,1.5184381778741864,0.7717750826901874,1.0321100917431194,0.44709388971684055,1.9762845849802373,2.513227513227513,5.416116248348745,3.400309119010819,1.7208413001912046,1.7605633802816902,0.9866102889358703,0.0,0.06920415224913494,0.0,0.0,1.5873015873015872,0.0
07:00,5.868263473053893,2.111324376199616,1.1527377521613833,3.036876355748373,1.3230429988974641,4.2431192660550465,2.9806259314456036,7.312252964426877,5.952380952380952,3.963011889035667,4.1731066460587325,4.2065009560229445,6.514084507042253,1.3389711064129668,0.3888888888888889,0.4844290657439446,0.07331378299120235,0.21978021978021978,0.45351473922902497,0.3194888178913738
08:00,3.3532934131736525,2.6871401151631478,1.8731988472622478,2.6030368763557483,3.528114663726571,4.81651376146789,5.812220566318927,4.545454545454546,5.6878306878306875,6.07661822985469,6.800618238021638,6.309751434034416,6.338028169014084,2.466525722339676,1.6111111111111112,2.422145328719723,0.5865102639296188,0.6593406593406593,0.9070294784580499,1.2779552715654952
09:00,1.7964071856287425,2.6871401151631478,0.8645533141210375,9.11062906724512,3.528114663726571,5.73394495412844,3.5767511177347244,7.312252964426877,7.804232804232804,4.7556142668428,6.9551777434312205,4.97131931166348,8.80281690140845,5.003523608174771,5.555555555555555,4.982698961937716,2.272727272727273,0.8791208791208791,1.1337868480725624,1.2779552715654952
10:00,0.8383233532934131,2.111324376199616,0.8645533141210375,4.989154013015185,5.953693495038589,6.192660550458716,7.749627421758569,6.324110671936759,7.936507936507936,5.5482166446499335,4.327666151468315,5.353728489483748,7.394366197183098,6.765327695560254,6.555555555555556,7.958477508650519,7.184750733137831,8.241758241758241,5.895691609977324,7.987220447284344
11:00,0.9580838323353293,1.727447216890595,1.0086455331412103,5.639913232104121,5.181918412348401,8.027522935779817,10.730253353204173,8.49802371541502,7.142857142857142,5.5482166446499335,4.7913446676970635,6.8833652007648185,4.577464788732395,5.9196617336152215,7.666666666666666,6.851211072664359,8.211143695014663,8.131868131868131,9.070294784580499,9.904153354632587
12:00,0.3592814371257485,0.5758157389635317,0.7204610951008645,3.68763557483731,6.615214994487322,6.8807339449541285,12.667660208643817,9.288537549407115,7.142857142857142,5.812417437252312,6.9551777434312205,5.736137667304015,5.985915492957746,5.426356589147287,6.388888888888888,7.5432525951557095,5.865102639296188,7.472527472527473,8.843537414965986,12.140575079872203
13:00,0.3592814371257485,0.7677543186180422,2.5936599423631126,4.55531453362256,4.299889746416759,5.73394495412844,6.855439642324888,9.090909090909092,8.201058201058201,5.5482166446499335,4.1731066460587325,6.309751434034416,6.690140845070422,5.496828752642706,6.611111111111111,5.674740484429066,5.791788856304985,8.021978021978022,6.575963718820861,7.0287539936102235
14:00,0.11976047904191617,0.7677543186180422,3.025936599423631,4.989154013015185,4.5203969128996695,6.422018348623854,8.345752608047691,7.707509881422925,4.894179894179894,5.812417437252312,5.564142194744977,8.795411089866157,5.633802816901409,6.412966878083156,5.611111111111111,6.02076124567474,5.425219941348973,5.934065934065933,4.081632653061225,6.3897763578274756
15:00,1.3173652694610778,0.9596928982725527,6.195965417867435,8.893709327548807,4.630650496141125,3.784403669724771,6.557377049180328,5.33596837944664,6.746031746031746,7.133421400264201,8.191653786707882,8.413001912045889,5.809859154929577,6.8357998590556734,6.777777777777779,6.5743944636678195,7.258064516129033,7.472527472527473,5.215419501133787,7.348242811501597
16:00,3.473053892215569,7.293666026871401,7.780979827089338,8.676789587852495,6.063947078280044,6.307339449541284,6.259314456035768,9.090909090909092,5.291005291005291,7.133421400264201,7.109737248840804,6.118546845124283,4.225352112676056,7.11768851303735,8.333333333333332,6.920415224913495,8.211143695014663,6.7032967032967035,5.6689342403628125,5.111821086261981
17:00,5.029940119760479,8.061420345489443,5.9077809798270895,7.809110629067245,6.284454244762955,6.077981651376147,9.239940387481372,6.521739130434782,6.349206349206349,6.737120211360634,5.564142194744977,4.97131931166348,6.690140845070422,6.272022551092318,7.5,6.505190311418685,8.431085043988269,6.593406593406594,4.081632653061225,6.3897763578274756
18:00,8.1437125748503,8.637236084452974,6.628242074927954,4.55531453362256,6.615214994487322,4.81651376146789,4.619970193740686,4.3478260869565215,3.968253968253968,5.5482166446499335,7.727975270479134,4.397705544933078,6.338028169014084,7.399577167019028,9.055555555555555,7.889273356401384,9.3841642228739,7.472527472527473,6.802721088435375,6.3897763578274756
19:00,10.059880239520957,6.90978886756238,6.772334293948126,2.386117136659436,6.835722160970231,5.963302752293578,3.427719821162444,3.557312252964427,3.7037037037037033,6.737120211360634,5.4095826893353935,6.8833652007648185,4.929577464788732,5.567300916138125,5.111111111111112,5.328719723183391,7.771260997067449,6.7032967032967035,6.802721088435375,4.792332268370607
20:00,4.910179640718563,7.293666026871401,4.899135446685879,5.639913232104121,6.945975744211687,5.848623853211009,1.7883755588673622,2.766798418972332,5.158730158730158,4.359313077939234,4.636785162287481,7.45697896749522,5.809859154929577,5.849189570119803,4.166666666666666,3.4602076124567476,5.351906158357771,4.285714285714286,4.081632653061225,3.1948881789137378
21:00,5.868263473053893,7.485604606525912,6.051873198847262,4.3383947939262475,7.82800441014333,5.73394495412844,2.384500745156483,4.150197628458498,3.3068783068783065,6.208718626155878,4.945904173106646,4.97131931166348,3.697183098591549,4.862579281183932,4.944444444444445,6.228373702422145,4.545454545454546,6.263736263736264,4.535147392290249,3.8338658146964857
22:00,5.508982035928144,3.6468330134357005,6.628242074927954,3.470715835140998,6.725468577728775,4.931192660550459,1.639344262295082,1.7786561264822136,4.1005291005291005,2.3778071334214,4.1731066460587325,3.4416826003824093,5.457746478873239,5.426356589147287,4.222222222222222,3.667820069204152,4.105571847507331,6.4835164835164845,6.575963718820861,4.472843450479233
23:00,8.263473053892216,6.525911708253358,5.475504322766571,6.507592190889371,5.953693495038589,3.669724770642202,1.4903129657228018,0.3952569169960474,2.1164021164021163,1.8494055482166447,1.8547140649149922,1.147227533460803,2.464788732394366,4.933051444679352,4.0,5.397923875432526,3.5923753665689153,3.076923076923077,7.709750566893423,4.472843450479233
