Day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Monday,0,0,0,0,10,20,31,78,140,132,113,111,151,162,173,185,203,1445,1412,1028
Tuesday,0,0,0,0,14,39,36,119,112,222,166,143,166,213,180,200,260,1431,1571,1092
Wednesday,0,0,0,0,13,25,41,93,116,209,135,110,214,215,205,271,285,1592,1510,1055
Thursday,0,0,0,0,9,32,113,83,122,162,150,143,147,191,218,250,312,1479,1415,1145
Friday,0,0,0,0,4,41,61,120,133,150,154,161,176,303,140,224,233,1331,1305,1036
Saturday,0,0,0,0,0,0,1,20,84,100,131,54,74,72,40,79,123,845,863,541
Sunday,0,0,0,0,0,6,1,32,93,82,55,45,40,31,54,91,115,824,700,397
