Day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Monday,115,134,334,685,898,667,695,517,280,427,637,460,673,427,432,251,0,0,0,0
Tuesday,112,145,304,563,793,784,567,413,311,367,659,418,611,449,379,248,0,0,0,0
Wednesday,108,99,411,592,792,614,461,375,329,463,612,463,603,471,347,235,0,0,0,0
Thursday,83,99,321,601,783,623,481,379,229,385,657,447,611,455,398,238,0,0,0,0
Friday,105,133,295,692,852,747,536,470,310,429,656,414,633,421,434,258,0,0,0,0
Saturday,84,156,412,631,954,933,725,601,599,710,838,445,777,453,564,295,0,0,0,0
Sunday,70,186,382,567,1147,1327,862,703,527,633,839,397,627,491,556,266,0,0,0,0
