Day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Monday,0,0,0,0,0,92,104,100,205,117,86,82,205,130,95,144,106,79,87,62
Tuesday,0,0,0,0,0,109,95,95,219,102,88,80,173,101,90,125,102,108,79,70
Wednesday,0,0,0,0,0,88,78,91,256,78,109,68,94,123,78,104,74,69,68,47
Thursday,0,0,0,0,0,64,66,97,193,91,99,80,117,83,53,100,90,67,84,55
Friday,0,0,0,0,0,90,46,83,198,92,95,63,109,66,63,137,67,47,76,59
Saturday,0,0,0,0,1,66,48,97,100,103,41,104,204,102,48,76,93,44,36,26
Sunday,0,0,0,0,0,57,80,70,109,93,47,35,165,155,59,143,75,42,62,17
