Day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Monday,188,197,274,308,280,377,230,232,399,545,712,711,540,701,619,778,911,748,701,679
Tuesday,177,333,356,306,309,365,523,560,567,562,676,713,653,748,654,864,1100,840,1049,807
Wednesday,189,363,308,308,327,393,277,325,474,414,687,660,681,845,639,816,999,877,917,761
Thursday,197,373,401,329,322,317,295,319,313,448,633,754,704,765,629,818,844,846,818,728
Friday,184,330,322,301,269,346,254,257,335,398,471,562,652,732,478,743,851,701,782,657
Saturday,28,84,105,102,126,105,124,121,178,168,131,436,208,180,131,241,211,189,192,195
Sunday,50,75,117,91,120,123,123,124,191,141,137,463,175,169,164,194,156,179,220,153
