Day,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Monday,6773,8429,10073,9938,11043,13494,17782,22596,24449,24702,30351,31379,34356,36175,37344,37863,37948,33700,31096,30697
Tuesday,7583,9644,11298,10285,11966,14421,19120,24404,25665,26997,32920,33486,36513,39591,41202,41220,39151,35587,35273,33079
Wednesday,7067,10016,11391,10715,12270,15116,19627,23600,25516,26457,32550,33292,35989,39733,41879,40740,39634,35064,34727,33085
Thursday,7371,9923,11305,11092,11530,14339,18549,22834,24025,24417,31577,32754,34939,38234,41248,40361,38712,33605,33280,33231
Friday,7027,8712,10157,9979,10930,13341,16715,21328,22854,23259,29001,29934,33132,36831,37671,36951,36625,31933,31857,29913
Saturday,2727,3468,3819,4293,5061,5608,8028,10491,9980,11847,14463,15264,16279,14870,16505,16863,16771,13013,12004,11647
Sunday,2807,2804,3357,3652,5141,5964,8463,10884,10457,12580,14940,15462,16043,15432,17662,16514,16194,12160,11306,11272
